lat_municipio_residencia,lon_municipio_residencia,cod_municipio_residencia,universidad,curso_academico,count,scaled_count,log_count,municipio,poblacion
38.68604,-4.112146,13071,urjc,2019-20,29,1.2,3.367295829986474,Puertollano,Moderadamente densa
38.68604,-4.112146,13071,urjc,2020-21,25,1.2,3.2188758248682006,Puertollano,Moderadamente densa
38.68604,-4.112146,13071,urjc,2021-22,21,1.2,3.044522437723423,Puertollano,Moderadamente densa
38.68604,-4.112146,13071,urjc,2022-23,25,1.2,3.2188758248682006,Puertollano,Moderadamente densa
38.68604,-4.112146,13071,uva,2017-18,3,1.2,1.0986122886681098,Puertollano,Moderadamente densa
38.68604,-4.112146,13071,uva,2018-19,4,1.2,1.3862943611198906,Puertollano,Moderadamente densa
38.68604,-4.112146,13071,uva,2019-20,3,1.2,1.0986122886681098,Puertollano,Moderadamente densa
38.68604,-4.112146,13071,uva,2020-21,6,1.2,1.791759469228055,Puertollano,Moderadamente densa
38.68604,-4.112146,13071,uva,2021-22,3,1.2,1.0986122886681098,Puertollano,Moderadamente densa
38.68604,-4.112146,13071,uva,2022-23,5,1.2,1.6094379124341003,Puertollano,Moderadamente densa
38.68982,-6.405679,6011,uam,2017-18,5,1.2,1.6094379124341003,Almendralejo,Moderadamente densa
38.68982,-6.405679,6011,uam,2018-19,4,1.2,1.3862943611198906,Almendralejo,Moderadamente densa
38.68982,-6.405679,6011,uam,2020-21,3,1.2,1.0986122886681098,Almendralejo,Moderadamente densa
38.68982,-6.405679,6011,uam,2021-22,4,1.2,1.3862943611198906,Almendralejo,Moderadamente densa
38.68982,-6.405679,6011,uam,2022-23,4,1.2,1.3862943611198906,Almendralejo,Moderadamente densa
38.68982,-6.405679,6011,uc3m,2017-18,5,1.2,1.6094379124341003,Almendralejo,Moderadamente densa
38.68982,-6.405679,6011,uc3m,2018-19,7,1.2,1.9459101490553132,Almendralejo,Moderadamente densa
38.68982,-6.405679,6011,uc3m,2019-20,9,1.2,2.1972245773362196,Almendralejo,Moderadamente densa
38.68982,-6.405679,6011,uc3m,2020-21,12,1.2,2.4849066497880004,Almendralejo,Moderadamente densa
38.68982,-6.405679,6011,uc3m,2021-22,15,1.2,2.70805020110221,Almendralejo,Moderadamente densa
38.68982,-6.405679,6011,uc3m,2022-23,17,1.2,2.833213344056216,Almendralejo,Moderadamente densa
38.68982,-6.405679,6011,ucm,2017-18,14,1.2,2.6390573296152584,Almendralejo,Moderadamente densa
38.68982,-6.405679,6011,ucm,2018-19,19,1.2,2.9444389791664403,Almendralejo,Moderadamente densa
38.68982,-6.405679,6011,ucm,2019-20,27,1.2,3.295836866004329,Almendralejo,Moderadamente densa
38.68982,-6.405679,6011,ucm,2020-21,25,1.2,3.2188758248682006,Almendralejo,Moderadamente densa
38.68982,-6.405679,6011,ucm,2021-22,33,1.2,3.4965075614664802,Almendralejo,Moderadamente densa
38.68982,-6.405679,6011,ucm,2022-23,31,1.2,3.4339872044851463,Almendralejo,Moderadamente densa
38.68982,-6.405679,6011,urjc,2017-18,15,1.2,2.70805020110221,Almendralejo,Moderadamente densa
38.68982,-6.405679,6011,urjc,2018-19,13,1.2,2.5649493574615367,Almendralejo,Moderadamente densa
38.68982,-6.405679,6011,urjc,2019-20,15,1.2,2.70805020110221,Almendralejo,Moderadamente densa
38.68982,-6.405679,6011,urjc,2020-21,12,1.2,2.4849066497880004,Almendralejo,Moderadamente densa
38.68982,-6.405679,6011,urjc,2021-22,13,1.2,2.5649493574615367,Almendralejo,Moderadamente densa
38.68982,-6.405679,6011,urjc,2022-23,11,1.2,2.3978952727983707,Almendralejo,Moderadamente densa
38.68982,-6.405679,6011,uva,2017-18,1,1.2,0.0,Almendralejo,Moderadamente densa
38.68982,-6.405679,6011,uva,2018-19,2,1.2,0.6931471805599453,Almendralejo,Moderadamente densa
38.68982,-6.405679,6011,uva,2019-20,1,1.2,0.0,Almendralejo,Moderadamente densa
38.68982,-6.405679,6011,uva,2020-21,1,1.2,0.0,Almendralejo,Moderadamente densa
38.69216,-6.134156,6098,ucm,2017-18,1,1.2,0.0,Palomas,Muy poco densa
38.69218,-2.694855,13092,uam,2019-20,1,1.2,0.0,Villanueva de la Fuente,Muy poco densa
38.69218,-2.694855,13092,uam,2020-21,1,1.2,0.0,Villanueva de la Fuente,Muy poco densa
38.69218,-2.694855,13092,uam,2021-22,1,1.2,0.0,Villanueva de la Fuente,Muy poco densa
38.69218,-2.694855,13092,uam,2022-23,1,1.2,0.0,Villanueva de la Fuente,Muy poco densa
38.69218,-2.694855,13092,uc3m,2018-19,1,1.2,0.0,Villanueva de la Fuente,Muy poco densa
38.69218,-2.694855,13092,uc3m,2019-20,1,1.2,0.0,Villanueva de la Fuente,Muy poco densa
38.69218,-2.694855,13092,uc3m,2020-21,1,1.2,0.0,Villanueva de la Fuente,Muy poco densa
38.69218,-2.694855,13092,uc3m,2021-22,1,1.2,0.0,Villanueva de la Fuente,Muy poco densa
38.69218,-2.694855,13092,ucm,2017-18,6,1.2,1.791759469228055,Villanueva de la Fuente,Muy poco densa
38.69218,-2.694855,13092,ucm,2018-19,4,1.2,1.3862943611198906,Villanueva de la Fuente,Muy poco densa
38.69218,-2.694855,13092,ucm,2019-20,4,1.2,1.3862943611198906,Villanueva de la Fuente,Muy poco densa
38.69218,-2.694855,13092,ucm,2020-21,4,1.2,1.3862943611198906,Villanueva de la Fuente,Muy poco densa
38.69218,-2.694855,13092,ucm,2021-22,3,1.2,1.0986122886681098,Villanueva de la Fuente,Muy poco densa
38.69218,-2.694855,13092,ucm,2022-23,3,1.2,1.0986122886681098,Villanueva de la Fuente,Muy poco densa
38.69322,-1.431773,2033,uc3m,2021-22,1,1.2,0.0,Fuente-Álamo,Muy poco densa
38.69322,-1.431773,2033,uc3m,2022-23,1,1.2,0.0,Fuente-Álamo,Muy poco densa
38.69322,-1.431773,2033,ucm,2017-18,1,1.2,0.0,Fuente-Álamo,Muy poco densa
38.69322,-1.431773,2033,ucm,2018-19,1,1.2,0.0,Fuente-Álamo,Muy poco densa
38.69322,-1.431773,2033,urjc,2017-18,1,1.2,0.0,Fuente-Álamo,Muy poco densa
38.69322,-1.431773,2033,urjc,2018-19,1,1.2,0.0,Fuente-Álamo,Muy poco densa
38.69322,-1.431773,2033,urjc,2020-21,1,1.2,0.0,Fuente-Álamo,Muy poco densa
38.69572,-0.1037597,3127,ucm,2019-20,1,1.2,0.0,Tàrbena,Muy poco densa
38.69572,-0.1037597,3127,urjc,2017-18,1,1.2,0.0,Tàrbena,Muy poco densa
38.69572,-0.1037597,3127,urjc,2018-19,1,1.2,0.0,Tàrbena,Muy poco densa
38.69572,-0.1037597,3127,urjc,2019-20,1,1.2,0.0,Tàrbena,Muy poco densa
38.69572,-0.1037597,3127,urjc,2020-21,1,1.2,0.0,Tàrbena,Muy poco densa
38.69572,-0.1037597,3127,urjc,2021-22,1,1.2,0.0,Tàrbena,Muy poco densa
38.69572,-0.1037597,3127,urjc,2022-23,1,1.2,0.0,Tàrbena,Muy poco densa
38.69634,-2.862144,13057,uam,2017-18,3,1.2,1.0986122886681098,Montiel,Muy poco densa
38.69634,-2.862144,13057,uam,2018-19,4,1.2,1.3862943611198906,Montiel,Muy poco densa
38.69634,-2.862144,13057,uam,2019-20,2,1.2,0.6931471805599453,Montiel,Muy poco densa
38.69634,-2.862144,13057,uam,2020-21,1,1.2,0.0,Montiel,Muy poco densa
38.69634,-2.862144,13057,ucm,2017-18,1,1.2,0.0,Montiel,Muy poco densa
38.69634,-2.862144,13057,ucm,2022-23,1,1.2,0.0,Montiel,Muy poco densa
38.69634,-2.862144,13057,urjc,2018-19,1,1.2,0.0,Montiel,Muy poco densa
38.69634,-2.862144,13057,urjc,2019-20,1,1.2,0.0,Montiel,Muy poco densa
38.69634,-2.862144,13057,urjc,2020-21,1,1.2,0.0,Montiel,Muy poco densa
38.69634,-2.862144,13057,urjc,2021-22,1,1.2,0.0,Montiel,Muy poco densa
38.69634,-2.862144,13057,urjc,2022-23,3,1.2,1.0986122886681098,Montiel,Muy poco densa
38.69634,-2.862144,13057,uva,2017-18,2,1.2,0.6931471805599453,Montiel,Muy poco densa
38.69634,-2.862144,13057,uva,2018-19,1,1.2,0.0,Montiel,Muy poco densa
38.69634,-2.862144,13057,uva,2019-20,1,1.2,0.0,Montiel,Muy poco densa
38.69634,-2.862144,13057,uva,2020-21,1,1.2,0.0,Montiel,Muy poco densa
38.6964,1.453135,7024,ucm,2018-19,2,1.2,0.6931471805599453,Formentera,Poco densa
38.6964,1.453135,7024,ucm,2019-20,1,1.2,0.0,Formentera,Poco densa
38.6964,1.453135,7024,ucm,2020-21,1,1.2,0.0,Formentera,Poco densa
38.6964,1.453135,7024,ucm,2021-22,1,1.2,0.0,Formentera,Poco densa
38.6964,1.453135,7024,ucm,2022-23,5,1.2,1.6094379124341003,Formentera,Poco densa
38.6964,1.453135,7024,urjc,2017-18,2,1.2,0.6931471805599453,Formentera,Poco densa
38.6964,1.453135,7024,urjc,2018-19,1,1.2,0.0,Formentera,Poco densa
38.6964,1.453135,7024,urjc,2019-20,1,1.2,0.0,Formentera,Poco densa
38.6964,1.453135,7024,urjc,2020-21,1,1.2,0.0,Formentera,Poco densa
38.6964,1.453135,7024,urjc,2021-22,1,1.2,0.0,Formentera,Poco densa
38.69763,-0.4730959,3009,uam,2017-18,2,1.2,0.6931471805599453,Alcoi/Alcoy,Moderadamente densa
38.69763,-0.4730959,3009,uam,2018-19,1,1.2,0.0,Alcoi/Alcoy,Moderadamente densa
38.69763,-0.4730959,3009,uam,2019-20,1,1.2,0.0,Alcoi/Alcoy,Moderadamente densa
38.69763,-0.4730959,3009,uam,2020-21,3,1.2,1.0986122886681098,Alcoi/Alcoy,Moderadamente densa
38.69763,-0.4730959,3009,uam,2021-22,1,1.2,0.0,Alcoi/Alcoy,Moderadamente densa
38.69763,-0.4730959,3009,uc3m,2017-18,14,1.2,2.6390573296152584,Alcoi/Alcoy,Moderadamente densa
38.69763,-0.4730959,3009,uc3m,2018-19,13,1.2,2.5649493574615367,Alcoi/Alcoy,Moderadamente densa
38.69763,-0.4730959,3009,uc3m,2019-20,14,1.2,2.6390573296152584,Alcoi/Alcoy,Moderadamente densa
38.69763,-0.4730959,3009,uc3m,2020-21,10,1.2,2.302585092994046,Alcoi/Alcoy,Moderadamente densa
38.69763,-0.4730959,3009,uc3m,2021-22,7,1.2,1.9459101490553132,Alcoi/Alcoy,Moderadamente densa
38.69763,-0.4730959,3009,uc3m,2022-23,13,1.2,2.5649493574615367,Alcoi/Alcoy,Moderadamente densa
38.69763,-0.4730959,3009,ucm,2017-18,19,1.2,2.9444389791664403,Alcoi/Alcoy,Moderadamente densa
38.69763,-0.4730959,3009,ucm,2018-19,18,1.2,2.8903717578961645,Alcoi/Alcoy,Moderadamente densa
38.69763,-0.4730959,3009,ucm,2019-20,14,1.2,2.6390573296152584,Alcoi/Alcoy,Moderadamente densa
38.69763,-0.4730959,3009,ucm,2020-21,17,1.2,2.833213344056216,Alcoi/Alcoy,Moderadamente densa
38.69763,-0.4730959,3009,ucm,2021-22,11,1.2,2.3978952727983707,Alcoi/Alcoy,Moderadamente densa
38.69763,-0.4730959,3009,ucm,2022-23,9,1.2,2.1972245773362196,Alcoi/Alcoy,Moderadamente densa
38.69763,-0.4730959,3009,urjc,2017-18,13,1.2,2.5649493574615367,Alcoi/Alcoy,Moderadamente densa
38.69763,-0.4730959,3009,urjc,2018-19,13,1.2,2.5649493574615367,Alcoi/Alcoy,Moderadamente densa
38.69763,-0.4730959,3009,urjc,2019-20,12,1.2,2.4849066497880004,Alcoi/Alcoy,Moderadamente densa
38.69763,-0.4730959,3009,urjc,2020-21,11,1.2,2.3978952727983707,Alcoi/Alcoy,Moderadamente densa
38.69763,-0.4730959,3009,urjc,2021-22,11,1.2,2.3978952727983707,Alcoi/Alcoy,Moderadamente densa
38.69763,-0.4730959,3009,urjc,2022-23,14,1.2,2.6390573296152584,Alcoi/Alcoy,Moderadamente densa
38.69763,-0.4730959,3009,uva,2017-18,1,1.2,0.0,Alcoi/Alcoy,Moderadamente densa
38.69763,-0.4730959,3009,uva,2018-19,1,1.2,0.0,Alcoi/Alcoy,Moderadamente densa
38.69763,-0.4730959,3009,uva,2019-20,1,1.2,0.0,Alcoi/Alcoy,Moderadamente densa
38.69763,-0.4730959,3009,uva,2021-22,1,1.2,0.0,Alcoi/Alcoy,Moderadamente densa
38.69763,-0.4730959,3009,uva,2022-23,2,1.2,0.6931471805599453,Alcoi/Alcoy,Moderadamente densa
38.69917,-5.49442,6018,uam,2022-23,1,1.2,0.0,Benquerencia de la Serena,Muy poco densa
38.69917,-5.49442,6018,urjc,2017-18,2,1.2,0.6931471805599453,Benquerencia de la Serena,Muy poco densa
38.69917,-5.49442,6018,urjc,2018-19,3,1.2,1.0986122886681098,Benquerencia de la Serena,Muy poco densa
38.69917,-5.49442,6018,urjc,2019-20,2,1.2,0.6931471805599453,Benquerencia de la Serena,Muy poco densa
38.69917,-5.49442,6018,urjc,2020-21,2,1.2,0.6931471805599453,Benquerencia de la Serena,Muy poco densa
38.69917,-5.49442,6018,urjc,2021-22,1,1.2,0.0,Benquerencia de la Serena,Muy poco densa
38.69917,-5.49442,6018,urjc,2022-23,1,1.2,0.0,Benquerencia de la Serena,Muy poco densa
38.69995,-0.7661394,3023,uc3m,2017-18,3,1.2,1.0986122886681098,Beneixama,Muy poco densa
38.69995,-0.7661394,3023,uc3m,2018-19,3,1.2,1.0986122886681098,Beneixama,Muy poco densa
38.69995,-0.7661394,3023,uc3m,2019-20,6,1.2,1.791759469228055,Beneixama,Muy poco densa
38.69995,-0.7661394,3023,uc3m,2020-21,3,1.2,1.0986122886681098,Beneixama,Muy poco densa
38.69995,-0.7661394,3023,uc3m,2021-22,3,1.2,1.0986122886681098,Beneixama,Muy poco densa
38.69995,-0.7661394,3023,uc3m,2022-23,3,1.2,1.0986122886681098,Beneixama,Muy poco densa
38.69995,-0.7661394,3023,ucm,2019-20,1,1.2,0.0,Beneixama,Muy poco densa
38.69995,-0.7661394,3023,ucm,2020-21,1,1.2,0.0,Beneixama,Muy poco densa
38.69995,-0.7661394,3023,ucm,2021-22,1,1.2,0.0,Beneixama,Muy poco densa
38.69995,-0.7661394,3023,ucm,2022-23,1,1.2,0.0,Beneixama,Muy poco densa
38.70023,-0.3904273,3035,ucm,2017-18,3,1.2,1.0986122886681098,Benilloba,Muy poco densa
38.70023,-0.3904273,3035,ucm,2018-19,4,1.2,1.3862943611198906,Benilloba,Muy poco densa
38.70023,-0.3904273,3035,ucm,2019-20,2,1.2,0.6931471805599453,Benilloba,Muy poco densa
38.70023,-0.3904273,3035,ucm,2020-21,3,1.2,1.0986122886681098,Benilloba,Muy poco densa
38.70023,-0.3904273,3035,ucm,2021-22,3,1.2,1.0986122886681098,Benilloba,Muy poco densa
38.70062,-5.799649,6146,uc3m,2017-18,1,1.2,0.0,Valle de la Serena,Muy poco densa
38.70062,-5.799649,6146,uc3m,2018-19,1,1.2,0.0,Valle de la Serena,Muy poco densa
38.70062,-5.799649,6146,uc3m,2019-20,1,1.2,0.0,Valle de la Serena,Muy poco densa
38.70062,-5.799649,6146,uc3m,2020-21,1,1.2,0.0,Valle de la Serena,Muy poco densa
38.70062,-5.799649,6146,uc3m,2021-22,1,1.2,0.0,Valle de la Serena,Muy poco densa
38.70062,-5.799649,6146,ucm,2017-18,1,1.2,0.0,Valle de la Serena,Muy poco densa
38.70062,-5.799649,6146,ucm,2018-19,1,1.2,0.0,Valle de la Serena,Muy poco densa
38.70062,-5.799649,6146,ucm,2019-20,1,1.2,0.0,Valle de la Serena,Muy poco densa
38.70062,-5.799649,6146,ucm,2020-21,1,1.2,0.0,Valle de la Serena,Muy poco densa
38.70062,-5.799649,6146,ucm,2021-22,2,1.2,0.6931471805599453,Valle de la Serena,Muy poco densa
38.70062,-5.799649,6146,ucm,2022-23,2,1.2,0.6931471805599453,Valle de la Serena,Muy poco densa
38.70169,-2.603873,2062,urjc,2017-18,1,1.2,0.0,Povedilla,Muy poco densa
38.70169,-2.603873,2062,urjc,2018-19,1,1.2,0.0,Povedilla,Muy poco densa
38.70169,-2.603873,2062,urjc,2019-20,1,1.2,0.0,Povedilla,Muy poco densa
38.70169,-2.603873,2062,urjc,2020-21,1,1.2,0.0,Povedilla,Muy poco densa
38.70169,-2.603873,2062,urjc,2021-22,1,1.2,0.0,Povedilla,Muy poco densa
38.70169,-2.603873,2062,urjc,2022-23,1,1.2,0.0,Povedilla,Muy poco densa
38.70274,-0.9915481,2025,uam,2017-18,1,1.2,0.0,Caudete,Poco densa
38.70274,-0.9915481,2025,uam,2019-20,1,1.2,0.0,Caudete,Poco densa
38.70274,-0.9915481,2025,uam,2020-21,1,1.2,0.0,Caudete,Poco densa
38.70274,-0.9915481,2025,uam,2021-22,1,1.2,0.0,Caudete,Poco densa
38.70274,-0.9915481,2025,uam,2022-23,1,1.2,0.0,Caudete,Poco densa
38.70274,-0.9915481,2025,uc3m,2017-18,3,1.2,1.0986122886681098,Caudete,Poco densa
38.70274,-0.9915481,2025,uc3m,2018-19,3,1.2,1.0986122886681098,Caudete,Poco densa
38.70274,-0.9915481,2025,uc3m,2019-20,3,1.2,1.0986122886681098,Caudete,Poco densa
38.70274,-0.9915481,2025,uc3m,2020-21,4,1.2,1.3862943611198906,Caudete,Poco densa
38.70274,-0.9915481,2025,uc3m,2021-22,5,1.2,1.6094379124341003,Caudete,Poco densa
38.70274,-0.9915481,2025,uc3m,2022-23,5,1.2,1.6094379124341003,Caudete,Poco densa
38.70274,-0.9915481,2025,ucm,2017-18,3,1.2,1.0986122886681098,Caudete,Poco densa
38.70274,-0.9915481,2025,ucm,2018-19,1,1.2,0.0,Caudete,Poco densa
38.70274,-0.9915481,2025,ucm,2020-21,3,1.2,1.0986122886681098,Caudete,Poco densa
38.70274,-0.9915481,2025,ucm,2021-22,3,1.2,1.0986122886681098,Caudete,Poco densa
38.70274,-0.9915481,2025,ucm,2022-23,3,1.2,1.0986122886681098,Caudete,Poco densa
38.70274,-0.9915481,2025,urjc,2017-18,3,1.2,1.0986122886681098,Caudete,Poco densa
38.70274,-0.9915481,2025,urjc,2018-19,2,1.2,0.6931471805599453,Caudete,Poco densa
38.70274,-0.9915481,2025,urjc,2019-20,2,1.2,0.6931471805599453,Caudete,Poco densa
38.70274,-0.9915481,2025,urjc,2020-21,2,1.2,0.6931471805599453,Caudete,Poco densa
38.70274,-0.9915481,2025,urjc,2021-22,3,1.2,1.0986122886681098,Caudete,Poco densa
38.70274,-0.9915481,2025,urjc,2022-23,2,1.2,0.6931471805599453,Caudete,Poco densa
38.70274,-0.9915481,2025,uva,2017-18,1,1.2,0.0,Caudete,Poco densa
38.70274,-0.9915481,2025,uva,2018-19,4,1.2,1.3862943611198906,Caudete,Poco densa
38.70274,-0.9915481,2025,uva,2019-20,4,1.2,1.3862943611198906,Caudete,Poco densa
38.70274,-0.9915481,2025,uva,2020-21,4,1.2,1.3862943611198906,Caudete,Poco densa
38.70274,-0.9915481,2025,uva,2021-22,3,1.2,1.0986122886681098,Caudete,Poco densa
38.70274,-0.9915481,2025,uva,2022-23,3,1.2,1.0986122886681098,Caudete,Poco densa
38.70487,-3.777296,13027,uam,2017-18,2,1.2,0.6931471805599453,Calzada de Calatrava,Muy poco densa
38.70487,-3.777296,13027,uam,2018-19,1,1.2,0.0,Calzada de Calatrava,Muy poco densa
38.70487,-3.777296,13027,uam,2019-20,1,1.2,0.0,Calzada de Calatrava,Muy poco densa
38.70487,-3.777296,13027,uam,2020-21,1,1.2,0.0,Calzada de Calatrava,Muy poco densa
38.70487,-3.777296,13027,uc3m,2017-18,5,1.2,1.6094379124341003,Calzada de Calatrava,Muy poco densa
38.70487,-3.777296,13027,uc3m,2018-19,5,1.2,1.6094379124341003,Calzada de Calatrava,Muy poco densa
38.70487,-3.777296,13027,uc3m,2019-20,2,1.2,0.6931471805599453,Calzada de Calatrava,Muy poco densa
38.70487,-3.777296,13027,uc3m,2020-21,1,1.2,0.0,Calzada de Calatrava,Muy poco densa
38.70487,-3.777296,13027,uc3m,2021-22,1,1.2,0.0,Calzada de Calatrava,Muy poco densa
38.70487,-3.777296,13027,ucm,2017-18,5,1.2,1.6094379124341003,Calzada de Calatrava,Muy poco densa
38.70487,-3.777296,13027,ucm,2018-19,6,1.2,1.791759469228055,Calzada de Calatrava,Muy poco densa
38.70487,-3.777296,13027,ucm,2019-20,5,1.2,1.6094379124341003,Calzada de Calatrava,Muy poco densa
38.70487,-3.777296,13027,ucm,2020-21,5,1.2,1.6094379124341003,Calzada de Calatrava,Muy poco densa
38.70487,-3.777296,13027,ucm,2021-22,6,1.2,1.791759469228055,Calzada de Calatrava,Muy poco densa
38.70487,-3.777296,13027,ucm,2022-23,3,1.2,1.0986122886681098,Calzada de Calatrava,Muy poco densa
38.70487,-3.777296,13027,urjc,2017-18,5,1.2,1.6094379124341003,Calzada de Calatrava,Muy poco densa
38.70487,-3.777296,13027,urjc,2018-19,4,1.2,1.3862943611198906,Calzada de Calatrava,Muy poco densa
38.70487,-3.777296,13027,urjc,2019-20,4,1.2,1.3862943611198906,Calzada de Calatrava,Muy poco densa
38.70487,-3.777296,13027,urjc,2020-21,4,1.2,1.3862943611198906,Calzada de Calatrava,Muy poco densa
38.70487,-3.777296,13027,urjc,2021-22,4,1.2,1.3862943611198906,Calzada de Calatrava,Muy poco densa
38.70487,-3.777296,13027,urjc,2022-23,2,1.2,0.6931471805599453,Calzada de Calatrava,Muy poco densa
38.70892,-4.17864,13015,uc3m,2018-19,3,1.2,1.0986122886681098,Almodóvar del Campo,Poco densa
38.70892,-4.17864,13015,uc3m,2019-20,3,1.2,1.0986122886681098,Almodóvar del Campo,Poco densa
38.70892,-4.17864,13015,uc3m,2020-21,3,1.2,1.0986122886681098,Almodóvar del Campo,Poco densa
38.70892,-4.17864,13015,uc3m,2021-22,3,1.2,1.0986122886681098,Almodóvar del Campo,Poco densa
38.70892,-4.17864,13015,uc3m,2022-23,4,1.2,1.3862943611198906,Almodóvar del Campo,Poco densa
38.70892,-4.17864,13015,ucm,2017-18,18,1.2,2.8903717578961645,Almodóvar del Campo,Poco densa
38.70892,-4.17864,13015,ucm,2018-19,15,1.2,2.70805020110221,Almodóvar del Campo,Poco densa
38.70892,-4.17864,13015,ucm,2019-20,8,1.2,2.0794415416798357,Almodóvar del Campo,Poco densa
38.70892,-4.17864,13015,ucm,2020-21,8,1.2,2.0794415416798357,Almodóvar del Campo,Poco densa
38.70892,-4.17864,13015,ucm,2021-22,5,1.2,1.6094379124341003,Almodóvar del Campo,Poco densa
38.70892,-4.17864,13015,ucm,2022-23,2,1.2,0.6931471805599453,Almodóvar del Campo,Poco densa
38.70892,-4.17864,13015,urjc,2017-18,6,1.2,1.791759469228055,Almodóvar del Campo,Poco densa
38.70892,-4.17864,13015,urjc,2018-19,8,1.2,2.0794415416798357,Almodóvar del Campo,Poco densa
38.70892,-4.17864,13015,urjc,2019-20,8,1.2,2.0794415416798357,Almodóvar del Campo,Poco densa
38.70892,-4.17864,13015,urjc,2020-21,7,1.2,1.9459101490553132,Almodóvar del Campo,Poco densa
38.70892,-4.17864,13015,urjc,2021-22,11,1.2,2.3978952727983707,Almodóvar del Campo,Poco densa
38.70892,-4.17864,13015,urjc,2022-23,6,1.2,1.791759469228055,Almodóvar del Campo,Poco densa
38.70892,-4.17864,13015,uva,2017-18,2,1.2,0.6931471805599453,Almodóvar del Campo,Poco densa
38.70892,-4.17864,13015,uva,2018-19,2,1.2,0.6931471805599453,Almodóvar del Campo,Poco densa
38.70892,-4.17864,13015,uva,2019-20,3,1.2,1.0986122886681098,Almodóvar del Campo,Poco densa
38.70892,-4.17864,13015,uva,2020-21,2,1.2,0.6931471805599453,Almodóvar del Campo,Poco densa
38.71612,-6.822261,6005,uc3m,2017-18,3,1.2,1.0986122886681098,"Albuera, La",Muy poco densa
38.71612,-6.822261,6005,uc3m,2018-19,3,1.2,1.0986122886681098,"Albuera, La",Muy poco densa
38.71612,-6.822261,6005,uc3m,2019-20,3,1.2,1.0986122886681098,"Albuera, La",Muy poco densa
38.71612,-6.822261,6005,uc3m,2020-21,3,1.2,1.0986122886681098,"Albuera, La",Muy poco densa
38.71612,-6.822261,6005,uc3m,2021-22,3,1.2,1.0986122886681098,"Albuera, La",Muy poco densa
38.71612,-6.822261,6005,ucm,2017-18,1,1.2,0.0,"Albuera, La",Muy poco densa
38.71612,-6.822261,6005,ucm,2018-19,1,1.2,0.0,"Albuera, La",Muy poco densa
38.71612,-6.822261,6005,ucm,2019-20,2,1.2,0.6931471805599453,"Albuera, La",Muy poco densa
38.71612,-6.822261,6005,ucm,2020-21,2,1.2,0.6931471805599453,"Albuera, La",Muy poco densa
38.71612,-6.822261,6005,ucm,2021-22,2,1.2,0.6931471805599453,"Albuera, La",Muy poco densa
38.71612,-6.822261,6005,ucm,2022-23,2,1.2,0.6931471805599453,"Albuera, La",Muy poco densa
38.71612,-6.822261,6005,uva,2020-21,1,1.2,0.0,"Albuera, La",Muy poco densa
38.71612,-6.822261,6005,uva,2021-22,1,1.2,0.0,"Albuera, La",Muy poco densa
38.71612,-6.822261,6005,uva,2022-23,1,1.2,0.0,"Albuera, La",Muy poco densa
38.71623,0.0533722,3041,uam,2017-18,3,1.2,1.0986122886681098,Benissa,Poco densa
38.71623,0.0533722,3041,uam,2018-19,2,1.2,0.6931471805599453,Benissa,Poco densa
38.71623,0.0533722,3041,uam,2019-20,2,1.2,0.6931471805599453,Benissa,Poco densa
38.71623,0.0533722,3041,uam,2020-21,2,1.2,0.6931471805599453,Benissa,Poco densa
38.71623,0.0533722,3041,uam,2021-22,2,1.2,0.6931471805599453,Benissa,Poco densa
38.71623,0.0533722,3041,uc3m,2019-20,4,1.2,1.3862943611198906,Benissa,Poco densa
38.71623,0.0533722,3041,uc3m,2020-21,3,1.2,1.0986122886681098,Benissa,Poco densa
38.71623,0.0533722,3041,uc3m,2021-22,3,1.2,1.0986122886681098,Benissa,Poco densa
38.71623,0.0533722,3041,uc3m,2022-23,5,1.2,1.6094379124341003,Benissa,Poco densa
38.71623,0.0533722,3041,ucm,2017-18,2,1.2,0.6931471805599453,Benissa,Poco densa
38.71623,0.0533722,3041,ucm,2018-19,1,1.2,0.0,Benissa,Poco densa
38.71623,0.0533722,3041,ucm,2019-20,1,1.2,0.0,Benissa,Poco densa
38.71623,0.0533722,3041,ucm,2020-21,1,1.2,0.0,Benissa,Poco densa
38.71623,0.0533722,3041,ucm,2021-22,1,1.2,0.0,Benissa,Poco densa
38.71623,0.0533722,3041,urjc,2017-18,2,1.2,0.6931471805599453,Benissa,Poco densa
38.71623,0.0533722,3041,urjc,2018-19,2,1.2,0.6931471805599453,Benissa,Poco densa
38.71623,0.0533722,3041,urjc,2019-20,3,1.2,1.0986122886681098,Benissa,Poco densa
38.71623,0.0533722,3041,urjc,2022-23,1,1.2,0.0,Benissa,Poco densa
38.71685,-0.6558753,3021,ucm,2017-18,5,1.2,1.6094379124341003,Banyeres de Mariola,Poco densa
38.71685,-0.6558753,3021,ucm,2018-19,4,1.2,1.3862943611198906,Banyeres de Mariola,Poco densa
38.71685,-0.6558753,3021,ucm,2019-20,3,1.2,1.0986122886681098,Banyeres de Mariola,Poco densa
38.71685,-0.6558753,3021,ucm,2020-21,4,1.2,1.3862943611198906,Banyeres de Mariola,Poco densa
38.71685,-0.6558753,3021,ucm,2021-22,4,1.2,1.3862943611198906,Banyeres de Mariola,Poco densa
38.71685,-0.6558753,3021,ucm,2022-23,3,1.2,1.0986122886681098,Banyeres de Mariola,Poco densa
